Index,Buy_315,Notrade_0,Notrade_45,Sell_90,SL1,Buy_135,Notrade_180,Notrade_225,Sell_270,SL2
2916,34000561.0,34003477,34006393,34009309,34010767.0,34012225,34015141,34018057,34020973,34022431.0
2917,34023889.0,34026806,34029723,34032640,34034098.5,34035557,34038474,34041391,34044308,34045766.5
2918,34047225.0,34050143,34053061,34055979,34057438.0,34058897,34061815,34064733,34067651,34069110.0
2919,34070569.0,34073488,34076407,34079326,34080785.5,34082245,34085164,34088083,34091002,34092461.5
2920,34093921.0,34096841,34099761,34102681,34104141.0,34105601,34108521,34111441,34114361,34115821.0
2921,34117281.0,34120202,34123123,34126044,34127504.5,34128965,34131886,34134807,34137728,34139188.5
2922,34140649.0,34143571,34146493,34149415,34150876.0,34152337,34155259,34158181,34161103,34162564.0
2923,34164025.0,34166948,34169871,34172794,34174255.5,34175717,34178640,34181563,34184486,34185947.5
2924,34187409.0,34190333,34193257,34196181,34197643.0,34199105,34202029,34204953,34207877,34209339.0
2925,34210801.0,34213726,34216651,34219576,34221038.5,34222501,34225426,34228351,34231276,34232738.5
2926,34234201.0,34237127,34240053,34242979,34244442.0,34245905,34248831,34251757,34254683,34256146.0
2927,34257609.0,34260536,34263463,34266390,34267853.5,34269317,34272244,34275171,34278098,34279561.5
2928,34281025.0,34283953,34286881,34289809,34291273.0,34292737,34295665,34298593,34301521,34302985.0
2929,34304449.0,34307378,34310307,34313236,34314700.5,34316165,34319094,34322023,34324952,34326416.5
2930,34327881.0,34330811,34333741,34336671,34338136.0,34339601,34342531,34345461,34348391,34349856.0
2931,34351321.0,34354252,34357183,34360114,34361579.5,34363045,34365976,34368907,34371838,34373303.5
2932,34374769.0,34377701,34380633,34383565,34385031.0,34386497,34389429,34392361,34395293,34396759.0
2933,34398225.0,34401158,34404091,34407024,34408490.5,34409957,34412890,34415823,34418756,34420222.5
2934,34421689.0,34424623,34427557,34430491,34431958.0,34433425,34436359,34439293,34442227,34443694.0
2935,34445161.0,34448096,34451031,34453966,34455433.5,34456901,34459836,34462771,34465706,34467173.5
2936,34468641.0,34471577,34474513,34477449,34478917.0,34480385,34483321,34486257,34489193,34490661.0
2937,34492129.0,34495066,34498003,34500940,34502408.5,34503877,34506814,34509751,34512688,34514156.5
2938,34515625.0,34518563,34521501,34524439,34525908.0,34527377,34530315,34533253,34536191,34537660.0
2939,34539129.0,34542068,34545007,34547946,34549415.5,34550885,34553824,34556763,34559702,34561171.5
2940,34562641.0,34565581,34568521,34571461,34572931.0,34574401,34577341,34580281,34583221,34584691.0
2941,34586161.0,34589102,34592043,34594984,34596454.5,34597925,34600866,34603807,34606748,34608218.5
2942,34609689.0,34612631,34615573,34618515,34619986.0,34621457,34624399,34627341,34630283,34631754.0
2943,34633225.0,34636168,34639111,34642054,34643525.5,34644997,34647940,34650883,34653826,34655297.5
2944,34656769.0,34659713,34662657,34665601,34667073.0,34668545,34671489,34674433,34677377,34678849.0
2945,34680321.0,34683266,34686211,34689156,34690628.5,34692101,34695046,34697991,34700936,34702408.5
2946,34703881.0,34706827,34709773,34712719,34714192.0,34715665,34718611,34721557,34724503,34725976.0
2947,34727449.0,34730396,34733343,34736290,34737763.5,34739237,34742184,34745131,34748078,34749551.5
2948,34751025.0,34753973,34756921,34759869,34761343.0,34762817,34765765,34768713,34771661,34773135.0
2949,34774609.0,34777558,34780507,34783456,34784930.5,34786405,34789354,34792303,34795252,34796726.5
2950,34798201.0,34801151,34804101,34807051,34808526.0,34810001,34812951,34815901,34818851,34820326.0
2951,34821801.0,34824752,34827703,34830654,34832129.5,34833605,34836556,34839507,34842458,34843933.5
2952,34845409.0,34848361,34851313,34854265,34855741.0,34857217,34860169,34863121,34866073,34867549.0
2953,34869025.0,34871978,34874931,34877884,34879360.5,34880837,34883790,34886743,34889696,34891172.5
2954,34892649.0,34895603,34898557,34901511,34902988.0,34904465,34907419,34910373,34913327,34914804.0
2955,34916281.0,34919236,34922191,34925146,34926623.5,34928101,34931056,34934011,34936966,34938443.5
2956,34939921.0,34942877,34945833,34948789,34950267.0,34951745,34954701,34957657,34960613,34962091.0
2957,34963569.0,34966526,34969483,34972440,34973918.5,34975397,34978354,34981311,34984268,34985746.5
2958,34987225.0,34990183,34993141,34996099,34997578.0,34999057,35002015,35004973,35007931,35009410.0
2959,35010889.0,35013848,35016807,35019766,35021245.5,35022725,35025684,35028643,35031602,35033081.5
2960,35034561.0,35037521,35040481,35043441,35044921.0,35046401,35049361,35052321,35055281,35056761.0
2961,35058241.0,35061202,35064163,35067124,35068604.5,35070085,35073046,35076007,35078968,35080448.5
2962,35081929.0,35084891,35087853,35090815,35092296.0,35093777,35096739,35099701,35102663,35104144.0
2963,35105625.0,35108588,35111551,35114514,35115995.5,35117477,35120440,35123403,35126366,35127847.5
2964,35129329.0,35132293,35135257,35138221,35139703.0,35141185,35144149,35147113,35150077,35151559.0
2965,35153041.0,35156006,35158971,35161936,35163418.5,35164901,35167866,35170831,35173796,35175278.5
2966,35176761.0,35179727,35182693,35185659,35187142.0,35188625,35191591,35194557,35197523,35199006.0
2967,35200489.0,35203456,35206423,35209390,35210873.5,35212357,35215324,35218291,35221258,35222741.5
2968,35224225.0,35227193,35230161,35233129,35234613.0,35236097,35239065,35242033,35245001,35246485.0
2969,35247969.0,35250938,35253907,35256876,35258360.5,35259845,35262814,35265783,35268752,35270236.5
2970,35271721.0,35274691,35277661,35280631,35282116.0,35283601,35286571,35289541,35292511,35293996.0
2971,35295481.0,35298452,35301423,35304394,35305879.5,35307365,35310336,35313307,35316278,35317763.5
2972,35319249.0,35322221,35325193,35328165,35329651.0,35331137,35334109,35337081,35340053,35341539.0
2973,35343025.0,35345998,35348971,35351944,35353430.5,35354917,35357890,35360863,35363836,35365322.5
2974,35366809.0,35369783,35372757,35375731,35377218.0,35378705,35381679,35384653,35387627,35389114.0
2975,35390601.0,35393576,35396551,35399526,35401013.5,35402501,35405476,35408451,35411426,35412913.5
2976,35414401.0,35417377,35420353,35423329,35424817.0,35426305,35429281,35432257,35435233,35436721.0
2977,35438209.0,35441186,35444163,35447140,35448628.5,35450117,35453094,35456071,35459048,35460536.5
2978,35462025.0,35465003,35467981,35470959,35472448.0,35473937,35476915,35479893,35482871,35484360.0
2979,35485849.0,35488828,35491807,35494786,35496275.5,35497765,35500744,35503723,35506702,35508191.5
2980,35509681.0,35512661,35515641,35518621,35520111.0,35521601,35524581,35527561,35530541,35532031.0
2981,35533521.0,35536502,35539483,35542464,35543954.5,35545445,35548426,35551407,35554388,35555878.5
2982,35557369.0,35560351,35563333,35566315,35567806.0,35569297,35572279,35575261,35578243,35579734.0
2983,35581225.0,35584208,35587191,35590174,35591665.5,35593157,35596140,35599123,35602106,35603597.5
2984,35605089.0,35608073,35611057,35614041,35615533.0,35617025,35620009,35622993,35625977,35627469.0
2985,35628961.0,35631946,35634931,35637916,35639408.5,35640901,35643886,35646871,35649856,35651348.5
2986,35652841.0,35655827,35658813,35661799,35663292.0,35664785,35667771,35670757,35673743,35675236.0
2987,35676729.0,35679716,35682703,35685690,35687183.5,35688677,35691664,35694651,35697638,35699131.5
2988,35700625.0,35703613,35706601,35709589,35711083.0,35712577,35715565,35718553,35721541,35723035.0
2989,35724529.0,35727518,35730507,35733496,35734990.5,35736485,35739474,35742463,35745452,35746946.5
2990,35748441.0,35751431,35754421,35757411,35758906.0,35760401,35763391,35766381,35769371,35770866.0
2991,35772361.0,35775352,35778343,35781334,35782829.5,35784325,35787316,35790307,35793298,35794793.5
2992,35796289.0,35799281,35802273,35805265,35806761.0,35808257,35811249,35814241,35817233,35818729.0
2993,35820225.0,35823218,35826211,35829204,35830700.5,35832197,35835190,35838183,35841176,35842672.5
2994,35844169.0,35847163,35850157,35853151,35854648.0,35856145,35859139,35862133,35865127,35866624.0
2995,35868121.0,35871116,35874111,35877106,35878603.5,35880101,35883096,35886091,35889086,35890583.5
2996,35892081.0,35895077,35898073,35901069,35902567.0,35904065,35907061,35910057,35913053,35914551.0
2997,35916049.0,35919046,35922043,35925040,35926538.5,35928037,35931034,35934031,35937028,35938526.5
2998,35940025.0,35943023,35946021,35949019,35950518.0,35952017,35955015,35958013,35961011,35962510.0
2999,35964009.0,35967008,35970007,35973006,35974505.5,35976005,35979004,35982003,35985002,35986501.5
3000,35988001.0,35991001,35994001,35997001,35998501.0,36000001,36003001,36006001,36009001,36010501.0
3001,36012001.0,36015002,36018003,36021004,36022504.5,36024005,36027006,36030007,36033008,36034508.5
3002,36036009.0,36039011,36042013,36045015,36046516.0,36048017,36051019,36054021,36057023,36058524.0
3003,36060025.0,36063028,36066031,36069034,36070535.5,36072037,36075040,36078043,36081046,36082547.5
3004,36084049.0,36087053,36090057,36093061,36094563.0,36096065,36099069,36102073,36105077,36106579.0
3005,36108081.0,36111086,36114091,36117096,36118598.5,36120101,36123106,36126111,36129116,36130618.5
3006,36132121.0,36135127,36138133,36141139,36142642.0,36144145,36147151,36150157,36153163,36154666.0
3007,36156169.0,36159176,36162183,36165190,36166693.5,36168197,36171204,36174211,36177218,36178721.5
3008,36180225.0,36183233,36186241,36189249,36190753.0,36192257,36195265,36198273,36201281,36202785.0
3009,36204289.0,36207298,36210307,36213316,36214820.5,36216325,36219334,36222343,36225352,36226856.5
3010,36228361.0,36231371,36234381,36237391,36238896.0,36240401,36243411,36246421,36249431,36250936.0
3011,36252441.0,36255452,36258463,36261474,36262979.5,36264485,36267496,36270507,36273518,36275023.5
3012,36276529.0,36279541,36282553,36285565,36287071.0,36288577,36291589,36294601,36297613,36299119.0
3013,36300625.0,36303638,36306651,36309664,36311170.5,36312677,36315690,36318703,36321716,36323222.5
3014,36324729.0,36327743,36330757,36333771,36335278.0,36336785,36339799,36342813,36345827,36347334.0
3015,36348841.0,36351856,36354871,36357886,36359393.5,36360901,36363916,36366931,36369946,36371453.5
3016,36372961.0,36375977,36378993,36382009,36383517.0,36385025,36388041,36391057,36394073,36395581.0
3017,36397089.0,36400106,36403123,36406140,36407648.5,36409157,36412174,36415191,36418208,36419716.5
3018,36421225.0,36424243,36427261,36430279,36431788.0,36433297,36436315,36439333,36442351,36443860.0
3019,36445369.0,36448388,36451407,36454426,36455935.5,36457445,36460464,36463483,36466502,36468011.5
3020,36469521.0,36472541,36475561,36478581,36480091.0,36481601,36484621,36487641,36490661,36492171.0
3021,36493681.0,36496702,36499723,36502744,36504254.5,36505765,36508786,36511807,36514828,36516338.5
3022,36517849.0,36520871,36523893,36526915,36528426.0,36529937,36532959,36535981,36539003,36540514.0
3023,36542025.0,36545048,36548071,36551094,36552605.5,36554117,36557140,36560163,36563186,36564697.5
3024,36566209.0,36569233,36572257,36575281,36576793.0,36578305,36581329,36584353,36587377,36588889.0
3025,36590401.0,36593426,36596451,36599476,36600988.5,36602501,36605526,36608551,36611576,36613088.5
3026,36614601.0,36617627,36620653,36623679,36625192.0,36626705,36629731,36632757,36635783,36637296.0
3027,36638809.0,36641836,36644863,36647890,36649403.5,36650917,36653944,36656971,36659998,36661511.5
3028,36663025.0,36666053,36669081,36672109,36673623.0,36675137,36678165,36681193,36684221,36685735.0
3029,36687249.0,36690278,36693307,36696336,36697850.5,36699365,36702394,36705423,36708452,36709966.5
3030,36711481.0,36714511,36717541,36720571,36722086.0,36723601,36726631,36729661,36732691,36734206.0
3031,36735721.0,36738752,36741783,36744814,36746329.5,36747845,36750876,36753907,36756938,36758453.5
3032,36759969.0,36763001,36766033,36769065,36770581.0,36772097,36775129,36778161,36781193,36782709.0
3033,36784225.0,36787258,36790291,36793324,36794840.5,36796357,36799390,36802423,36805456,36806972.5
3034,36808489.0,36811523,36814557,36817591,36819108.0,36820625,36823659,36826693,36829727,36831244.0
3035,36832761.0,36835796,36838831,36841866,36843383.5,36844901,36847936,36850971,36854006,36855523.5
3036,36857041.0,36860077,36863113,36866149,36867667.0,36869185,36872221,36875257,36878293,36879811.0
3037,36881329.0,36884366,36887403,36890440,36891958.5,36893477,36896514,36899551,36902588,36904106.5
3038,36905625.0,36908663,36911701,36914739,36916258.0,36917777,36920815,36923853,36926891,36928410.0
3039,36929929.0,36932968,36936007,36939046,36940565.5,36942085,36945124,36948163,36951202,36952721.5
3040,36954241.0,36957281,36960321,36963361,36964881.0,36966401,36969441,36972481,36975521,36977041.0
3041,36978561.0,36981602,36984643,36987684,36989204.5,36990725,36993766,36996807,36999848,37001368.5
3042,37002889.0,37005931,37008973,37012015,37013536.0,37015057,37018099,37021141,37024183,37025704.0
3043,37027225.0,37030268,37033311,37036354,37037875.5,37039397,37042440,37045483,37048526,37050047.5
3044,37051569.0,37054613,37057657,37060701,37062223.0,37063745,37066789,37069833,37072877,37074399.0
3045,37075921.0,37078966,37082011,37085056,37086578.5,37088101,37091146,37094191,37097236,37098758.5
3046,37100281.0,37103327,37106373,37109419,37110942.0,37112465,37115511,37118557,37121603,37123126.0
3047,37124649.0,37127696,37130743,37133790,37135313.5,37136837,37139884,37142931,37145978,37147501.5
3048,37149025.0,37152073,37155121,37158169,37159693.0,37161217,37164265,37167313,37170361,37171885.0
3049,37173409.0,37176458,37179507,37182556,37184080.5,37185605,37188654,37191703,37194752,37196276.5
3050,37197801.0,37200851,37203901,37206951,37208476.0,37210001,37213051,37216101,37219151,37220676.0
3051,37222201.0,37225252,37228303,37231354,37232879.5,37234405,37237456,37240507,37243558,37245083.5
3052,37246609.0,37249661,37252713,37255765,37257291.0,37258817,37261869,37264921,37267973,37269499.0
3053,37271025.0,37274078,37277131,37280184,37281710.5,37283237,37286290,37289343,37292396,37293922.5
3054,37295449.0,37298503,37301557,37304611,37306138.0,37307665,37310719,37313773,37316827,37318354.0
3055,37319881.0,37322936,37325991,37329046,37330573.5,37332101,37335156,37338211,37341266,37342793.5
3056,37344321.0,37347377,37350433,37353489,37355017.0,37356545,37359601,37362657,37365713,37367241.0
3057,37368769.0,37371826,37374883,37377940,37379468.5,37380997,37384054,37387111,37390168,37391696.5
3058,37393225.0,37396283,37399341,37402399,37403928.0,37405457,37408515,37411573,37414631,37416160.0
3059,37417689.0,37420748,37423807,37426866,37428395.5,37429925,37432984,37436043,37439102,37440631.5
3060,37442161.0,37445221,37448281,37451341,37452871.0,37454401,37457461,37460521,37463581,37465111.0
3061,37466641.0,37469702,37472763,37475824,37477354.5,37478885,37481946,37485007,37488068,37489598.5
3062,37491129.0,37494191,37497253,37500315,37501846.0,37503377,37506439,37509501,37512563,37514094.0
3063,37515625.0,37518688,37521751,37524814,37526345.5,37527877,37530940,37534003,37537066,37538597.5
3064,37540129.0,37543193,37546257,37549321,37550853.0,37552385,37555449,37558513,37561577,37563109.0
3065,37564641.0,37567706,37570771,37573836,37575368.5,37576901,37579966,37583031,37586096,37587628.5
3066,37589161.0,37592227,37595293,37598359,37599892.0,37601425,37604491,37607557,37610623,37612156.0
3067,37613689.0,37616756,37619823,37622890,37624423.5,37625957,37629024,37632091,37635158,37636691.5
3068,37638225.0,37641293,37644361,37647429,37648963.0,37650497,37653565,37656633,37659701,37661235.0
3069,37662769.0,37665838,37668907,37671976,37673510.5,37675045,37678114,37681183,37684252,37685786.5
3070,37687321.0,37690391,37693461,37696531,37698066.0,37699601,37702671,37705741,37708811,37710346.0
3071,37711881.0,37714952,37718023,37721094,37722629.5,37724165,37727236,37730307,37733378,37734913.5
3072,37736449.0,37739521,37742593,37745665,37747201.0,37748737,37751809,37754881,37757953,37759489.0
3073,37761025.0,37764098,37767171,37770244,37771780.5,37773317,37776390,37779463,37782536,37784072.5
3074,37785609.0,37788683,37791757,37794831,37796368.0,37797905,37800979,37804053,37807127,37808664.0
3075,37810201.0,37813276,37816351,37819426,37820963.5,37822501,37825576,37828651,37831726,37833263.5
3076,37834801.0,37837877,37840953,37844029,37845567.0,37847105,37850181,37853257,37856333,37857871.0
3077,37859409.0,37862486,37865563,37868640,37870178.5,37871717,37874794,37877871,37880948,37882486.5
3078,37884025.0,37887103,37890181,37893259,37894798.0,37896337,37899415,37902493,37905571,37907110.0
3079,37908649.0,37911728,37914807,37917886,37919425.5,37920965,37924044,37927123,37930202,37931741.5
3080,37933281.0,37936361,37939441,37942521,37944061.0,37945601,37948681,37951761,37954841,37956381.0
3081,37957921.0,37961002,37964083,37967164,37968704.5,37970245,37973326,37976407,37979488,37981028.5
3082,37982569.0,37985651,37988733,37991815,37993356.0,37994897,37997979,38001061,38004143,38005684.0
3083,38007225.0,38010308,38013391,38016474,38018015.5,38019557,38022640,38025723,38028806,38030347.5
3084,38031889.0,38034973,38038057,38041141,38042683.0,38044225,38047309,38050393,38053477,38055019.0
3085,38056561.0,38059646,38062731,38065816,38067358.5,38068901,38071986,38075071,38078156,38079698.5
3086,38081241.0,38084327,38087413,38090499,38092042.0,38093585,38096671,38099757,38102843,38104386.0
3087,38105929.0,38109016,38112103,38115190,38116733.5,38118277,38121364,38124451,38127538,38129081.5
3088,38130625.0,38133713,38136801,38139889,38141433.0,38142977,38146065,38149153,38152241,38153785.0
3089,38155329.0,38158418,38161507,38164596,38166140.5,38167685,38170774,38173863,38176952,38178496.5
3090,38180041.0,38183131,38186221,38189311,38190856.0,38192401,38195491,38198581,38201671,38203216.0
3091,38204761.0,38207852,38210943,38214034,38215579.5,38217125,38220216,38223307,38226398,38227943.5
3092,38229489.0,38232581,38235673,38238765,38240311.0,38241857,38244949,38248041,38251133,38252679.0
3093,38254225.0,38257318,38260411,38263504,38265050.5,38266597,38269690,38272783,38275876,38277422.5
3094,38278969.0,38282063,38285157,38288251,38289798.0,38291345,38294439,38297533,38300627,38302174.0
3095,38303721.0,38306816,38309911,38313006,38314553.5,38316101,38319196,38322291,38325386,38326933.5
3096,38328481.0,38331577,38334673,38337769,38339317.0,38340865,38343961,38347057,38350153,38351701.0
3097,38353249.0,38356346,38359443,38362540,38364088.5,38365637,38368734,38371831,38374928,38376476.5
3098,38378025.0,38381123,38384221,38387319,38388868.0,38390417,38393515,38396613,38399711,38401260.0
3099,38402809.0,38405908,38409007,38412106,38413655.5,38415205,38418304,38421403,38424502,38426051.5
3100,38427601.0,38430701,38433801,38436901,38438451.0,38440001,38443101,38446201,38449301,38450851.0
3101,38452401.0,38455502,38458603,38461704,38463254.5,38464805,38467906,38471007,38474108,38475658.5
3102,38477209.0,38480311,38483413,38486515,38488066.0,38489617,38492719,38495821,38498923,38500474.0
3103,38502025.0,38505128,38508231,38511334,38512885.5,38514437,38517540,38520643,38523746,38525297.5
3104,38526849.0,38529953,38533057,38536161,38537713.0,38539265,38542369,38545473,38548577,38550129.0
3105,38551681.0,38554786,38557891,38560996,38562548.5,38564101,38567206,38570311,38573416,38574968.5
3106,38576521.0,38579627,38582733,38585839,38587392.0,38588945,38592051,38595157,38598263,38599816.0
3107,38601369.0,38604476,38607583,38610690,38612243.5,38613797,38616904,38620011,38623118,38624671.5
3108,38626225.0,38629333,38632441,38635549,38637103.0,38638657,38641765,38644873,38647981,38649535.0
3109,38651089.0,38654198,38657307,38660416,38661970.5,38663525,38666634,38669743,38672852,38674406.5
3110,38675961.0,38679071,38682181,38685291,38686846.0,38688401,38691511,38694621,38697731,38699286.0
3111,38700841.0,38703952,38707063,38710174,38711729.5,38713285,38716396,38719507,38722618,38724173.5
3112,38725729.0,38728841,38731953,38735065,38736621.0,38738177,38741289,38744401,38747513,38749069.0
3113,38750625.0,38753738,38756851,38759964,38761520.5,38763077,38766190,38769303,38772416,38773972.5
3114,38775529.0,38778643,38781757,38784871,38786428.0,38787985,38791099,38794213,38797327,38798884.0
3115,38800441.0,38803556,38806671,38809786,38811343.5,38812901,38816016,38819131,38822246,38823803.5
3116,38825361.0,38828477,38831593,38834709,38836267.0,38837825,38840941,38844057,38847173,38848731.0
3117,38850289.0,38853406,38856523,38859640,38861198.5,38862757,38865874,38868991,38872108,38873666.5
3118,38875225.0,38878343,38881461,38884579,38886138.0,38887697,38890815,38893933,38897051,38898610.0
3119,38900169.0,38903288,38906407,38909526,38911085.5,38912645,38915764,38918883,38922002,38923561.5
3120,38925121.0,38928241,38931361,38934481,38936041.0,38937601,38940721,38943841,38946961,38948521.0
3121,38950081.0,38953202,38956323,38959444,38961004.5,38962565,38965686,38968807,38971928,38973488.5
3122,38975049.0,38978171,38981293,38984415,38985976.0,38987537,38990659,38993781,38996903,38998464.0
3123,39000025.0,39003148,39006271,39009394,39010955.5,39012517,39015640,39018763,39021886,39023447.5
3124,39025009.0,39028133,39031257,39034381,39035943.0,39037505,39040629,39043753,39046877,39048439.0
3125,39050001.0,39053126,39056251,39059376,39060938.5,39062501,39065626,39068751,39071876,39073438.5
3126,39075001.0,39078127,39081253,39084379,39085942.0,39087505,39090631,39093757,39096883,39098446.0
3127,39100009.0,39103136,39106263,39109390,39110953.5,39112517,39115644,39118771,39121898,39123461.5
3128,39125025.0,39128153,39131281,39134409,39135973.0,39137537,39140665,39143793,39146921,39148485.0
3129,39150049.0,39153178,39156307,39159436,39161000.5,39162565,39165694,39168823,39171952,39173516.5
3130,39175081.0,39178211,39181341,39184471,39186036.0,39187601,39190731,39193861,39196991,39198556.0
3131,39200121.0,39203252,39206383,39209514,39211079.5,39212645,39215776,39218907,39222038,39223603.5
3132,39225169.0,39228301,39231433,39234565,39236131.0,39237697,39240829,39243961,39247093,39248659.0
3133,39250225.0,39253358,39256491,39259624,39261190.5,39262757,39265890,39269023,39272156,39273722.5
3134,39275289.0,39278423,39281557,39284691,39286258.0,39287825,39290959,39294093,39297227,39298794.0
3135,39300361.0,39303496,39306631,39309766,39311333.5,39312901,39316036,39319171,39322306,39323873.5
3136,39325441.0,39328577,39331713,39334849,39336417.0,39337985,39341121,39344257,39347393,39348961.0
3137,39350529.0,39353666,39356803,39359940,39361508.5,39363077,39366214,39369351,39372488,39374056.5
3138,39375625.0,39378763,39381901,39385039,39386608.0,39388177,39391315,39394453,39397591,39399160.0
3139,39400729.0,39403868,39407007,39410146,39411715.5,39413285,39416424,39419563,39422702,39424271.5
3140,39425841.0,39428981,39432121,39435261,39436831.0,39438401,39441541,39444681,39447821,39449391.0
3141,39450961.0,39454102,39457243,39460384,39461954.5,39463525,39466666,39469807,39472948,39474518.5
3142,39476089.0,39479231,39482373,39485515,39487086.0,39488657,39491799,39494941,39498083,39499654.0
3143,39501225.0,39504368,39507511,39510654,39512225.5,39513797,39516940,39520083,39523226,39524797.5
3144,39526369.0,39529513,39532657,39535801,39537373.0,39538945,39542089,39545233,39548377,39549949.0
3145,39551521.0,39554666,39557811,39560956,39562528.5,39564101,39567246,39570391,39573536,39575108.5
3146,39576681.0,39579827,39582973,39586119,39587692.0,39589265,39592411,39595557,39598703,39600276.0
3147,39601849.0,39604996,39608143,39611290,39612863.5,39614437,39617584,39620731,39623878,39625451.5
3148,39627025.0,39630173,39633321,39636469,39638043.0,39639617,39642765,39645913,39649061,39650635.0
3149,39652209.0,39655358,39658507,39661656,39663230.5,39664805,39667954,39671103,39674252,39675826.5
3150,39677401.0,39680551,39683701,39686851,39688426.0,39690001,39693151,39696301,39699451,39701026.0
3151,39702601.0,39705752,39708903,39712054,39713629.5,39715205,39718356,39721507,39724658,39726233.5
3152,39727809.0,39730961,39734113,39737265,39738841.0,39740417,39743569,39746721,39749873,39751449.0
3153,39753025.0,39756178,39759331,39762484,39764060.5,39765637,39768790,39771943,39775096,39776672.5
3154,39778249.0,39781403,39784557,39787711,39789288.0,39790865,39794019,39797173,39800327,39801904.0
3155,39803481.0,39806636,39809791,39812946,39814523.5,39816101,39819256,39822411,39825566,39827143.5
3156,39828721.0,39831877,39835033,39838189,39839767.0,39841345,39844501,39847657,39850813,39852391.0
3157,39853969.0,39857126,39860283,39863440,39865018.5,39866597,39869754,39872911,39876068,39877646.5
3158,39879225.0,39882383,39885541,39888699,39890278.0,39891857,39895015,39898173,39901331,39902910.0
3159,39904489.0,39907648,39910807,39913966,39915545.5,39917125,39920284,39923443,39926602,39928181.5
3160,39929761.0,39932921,39936081,39939241,39940821.0,39942401,39945561,39948721,39951881,39953461.0
3161,39955041.0,39958202,39961363,39964524,39966104.5,39967685,39970846,39974007,39977168,39978748.5
3162,39980329.0,39983491,39986653,39989815,39991396.0,39992977,39996139,39999301,40002463,40004044.0
3163,40005625.0,40008788,40011951,40015114,40016695.5,40018277,40021440,40024603,40027766,40029347.5
3164,40030929.0,40034093,40037257,40040421,40042003.0,40043585,40046749,40049913,40053077,40054659.0
3165,40056241.0,40059406,40062571,40065736,40067318.5,40068901,40072066,40075231,40078396,40079978.5
3166,40081561.0,40084727,40087893,40091059,40092642.0,40094225,40097391,40100557,40103723,40105306.0
3167,40106889.0,40110056,40113223,40116390,40117973.5,40119557,40122724,40125891,40129058,40130641.5
3168,40132225.0,40135393,40138561,40141729,40143313.0,40144897,40148065,40151233,40154401,40155985.0
3169,40157569.0,40160738,40163907,40167076,40168660.5,40170245,40173414,40176583,40179752,40181336.5
3170,40182921.0,40186091,40189261,40192431,40194016.0,40195601,40198771,40201941,40205111,40206696.0
3171,40208281.0,40211452,40214623,40217794,40219379.5,40220965,40224136,40227307,40230478,40232063.5
3172,40233649.0,40236821,40239993,40243165,40244751.0,40246337,40249509,40252681,40255853,40257439.0
3173,40259025.0,40262198,40265371,40268544,40270130.5,40271717,40274890,40278063,40281236,40282822.5
3174,40284409.0,40287583,40290757,40293931,40295518.0,40297105,40300279,40303453,40306627,40308214.0
3175,40309801.0,40312976,40316151,40319326,40320913.5,40322501,40325676,40328851,40332026,40333613.5
3176,40335201.0,40338377,40341553,40344729,40346317.0,40347905,40351081,40354257,40357433,40359021.0
3177,40360609.0,40363786,40366963,40370140,40371728.5,40373317,40376494,40379671,40382848,40384436.5
3178,40386025.0,40389203,40392381,40395559,40397148.0,40398737,40401915,40405093,40408271,40409860.0
3179,40411449.0,40414628,40417807,40420986,40422575.5,40424165,40427344,40430523,40433702,40435291.5
3180,40436881.0,40440061,40443241,40446421,40448011.0,40449601,40452781,40455961,40459141,40460731.0
3181,40462321.0,40465502,40468683,40471864,40473454.5,40475045,40478226,40481407,40484588,40486178.5
3182,40487769.0,40490951,40494133,40497315,40498906.0,40500497,40503679,40506861,40510043,40511634.0
3183,40513225.0,40516408,40519591,40522774,40524365.5,40525957,40529140,40532323,40535506,40537097.5
3184,40538689.0,40541873,40545057,40548241,40549833.0,40551425,40554609,40557793,40560977,40562569.0
3185,40564161.0,40567346,40570531,40573716,40575308.5,40576901,40580086,40583271,40586456,40588048.5
3186,40589641.0,40592827,40596013,40599199,40600792.0,40602385,40605571,40608757,40611943,40613536.0
3187,40615129.0,40618316,40621503,40624690,40626283.5,40627877,40631064,40634251,40637438,40639031.5
3188,40640625.0,40643813,40647001,40650189,40651783.0,40653377,40656565,40659753,40662941,40664535.0
3189,40666129.0,40669318,40672507,40675696,40677290.5,40678885,40682074,40685263,40688452,40690046.5
3190,40691641.0,40694831,40698021,40701211,40702806.0,40704401,40707591,40710781,40713971,40715566.0
3191,40717161.0,40720352,40723543,40726734,40728329.5,40729925,40733116,40736307,40739498,40741093.5
3192,40742689.0,40745881,40749073,40752265,40753861.0,40755457,40758649,40761841,40765033,40766629.0
3193,40768225.0,40771418,40774611,40777804,40779400.5,40780997,40784190,40787383,40790576,40792172.5
3194,40793769.0,40796963,40800157,40803351,40804948.0,40806545,40809739,40812933,40816127,40817724.0
3195,40819321.0,40822516,40825711,40828906,40830503.5,40832101,40835296,40838491,40841686,40843283.5
3196,40844881.0,40848077,40851273,40854469,40856067.0,40857665,40860861,40864057,40867253,40868851.0
3197,40870449.0,40873646,40876843,40880040,40881638.5,40883237,40886434,40889631,40892828,40894426.5
3198,40896025.0,40899223,40902421,40905619,40907218.0,40908817,40912015,40915213,40918411,40920010.0
3199,40921609.0,40924808,40928007,40931206,40932805.5,40934405,40937604,40940803,40944002,40945601.5
